cell,city,geometry,wkt
881e6e40a7fffff,Канів,"POLYGON ((31.47587095788932 49.73322880903904, 31.472689733383778 49.72922911208308, 31.476941152026424 49.72537682523517, 31.48437333161494 49.72552410107965, 31.48755492071876 49.72952362443762, 31.483303965742085 49.73337604555183, 31.47587095788932 49.73322880903904))","POLYGON ((31.47587095788932 49.73322880903904, 31.472689733383778 49.72922911208308, 31.476941152026424 49.72537682523517, 31.48437333161494 49.72552410107965, 31.48755492071876 49.72952362443762, 31.483303965742085 49.73337604555183, 31.47587095788932 49.73322880903904))"
881e6e4033fffff,Канів,"POLYGON ((31.438660052825735 49.760036393751584, 31.43547933234745 49.756037037895986, 31.439734801723787 49.7521871132663, 31.447170528825517 49.752336409853775, 31.45035161531785 49.756335592249556, 31.446096608800847 49.760185651520466, 31.438660052825735 49.760036393751584))","POLYGON ((31.438660052825735 49.760036393751584, 31.43547933234745 49.756037037895986, 31.439734801723787 49.7521871132663, 31.447170528825517 49.752336409853775, 31.45035161531785 49.756335592249556, 31.446096608800847 49.760185651520466, 31.438660052825735 49.760036393751584))"
881e6e40c1fffff,Канів,"POLYGON ((31.481136972989876 49.776620368923815, 31.477953604130217 49.77262343120546, 31.48220721978117 49.76877296837289, 31.489643740013584 49.76891930886168, 31.492827473746292 49.77291607294476, 31.488574322480012 49.776766670177054, 31.481136972989876 49.776620368923815))","POLYGON ((31.481136972989876 49.776620368923815, 31.477953604130217 49.77262343120546, 31.48220721978117 49.76877296837289, 31.489643740013584 49.76891930886168, 31.492827473746292 49.77291607294476, 31.488574322480012 49.776766670177054, 31.481136972989876 49.776620368923815))"
881e6e40e9fffff,Канів,"POLYGON ((31.459896791577947 49.76833106872471, 31.45671474666554 49.76433292171913, 31.46096928994187 49.760482727867306, 31.468405414615052 49.76063054650323, 31.47158782497128 49.764628519961114, 31.46733374531699 49.76847884833353, 31.459896791577947 49.76833106872471))","POLYGON ((31.459896791577947 49.76833106872471, 31.45671474666554 49.76433292171913, 31.46096928994187 49.760482727867306, 31.468405414615052 49.76063054650323, 31.47158782497128 49.764628519961114, 31.46733374531699 49.76847884833353, 31.459896791577947 49.76833106872471))"
881e697249fffff,Карлівка,"POLYGON ((35.15835320501397 49.44252619652139, 35.15503110625079 49.438640553176015, 35.15900894698864 49.434672600304154, 35.16630832075751 49.43459018759599, 35.16963066675062 49.438475646306195, 35.16565339184552 49.44244370235837, 35.15835320501397 49.44252619652139))","POLYGON ((35.15835320501397 49.44252619652139, 35.15503110625079 49.438640553176015, 35.15900894698864 49.434672600304154, 35.16630832075751 49.43459018759599, 35.16963066675062 49.438475646306195, 35.16565339184552 49.44244370235837, 35.15835320501397 49.44252619652139))"
881e690991fffff,Карлівка,"POLYGON ((35.12582886534498 49.43896488457395, 35.12250817909085 49.4350778113995, 35.12648819416413 49.4311105253625, 35.13378833068525 49.431030209041374, 35.13710926516815 49.434917097643776, 35.13312981500179 49.438884487138004, 35.12582886534498 49.43896488457395))","POLYGON ((35.12582886534498 49.43896488457395, 35.12250817909085 49.4350778113995, 35.12648819416413 49.4311105253625, 35.13378833068525 49.431030209041374, 35.13710926516815 49.434917097643776, 35.13312981500179 49.438884487138004, 35.12582886534498 49.43896488457395))"
881e6908e5fffff,Карлівка,"POLYGON ((35.12319010176901 49.470374370372696, 35.11986807820379 49.46648904961112, 35.12385001000301 49.46252319193477, 35.13115340014228 49.462442551411925, 35.13447567223442 49.46632768762363, 35.13049430576112 49.470293648906726, 35.12319010176901 49.470374370372696))","POLYGON ((35.12319010176901 49.470374370372696, 35.11986807820379 49.46648904961112, 35.12385001000301 49.46252319193477, 35.13115340014228 49.462442551411925, 35.13447567223442 49.46632768762363, 35.13049430576112 49.470293648906726, 35.12319010176901 49.470374370372696))"
881e6908bdfffff,Карлівка,"POLYGON ((35.1683213344885 49.454181004754666, 35.16499831911304 49.450296422340834, 35.16897607249681 49.446328722954, 35.17627627507536 49.4462455028419, 35.179599537446535 49.45012990060713, 35.17562235034403 49.45409770313167, 35.1683213344885 49.454181004754666))","POLYGON ((35.1683213344885 49.454181004754666, 35.16499831911304 49.450296422340834, 35.16897607249681 49.446328722954, 35.17627627507536 49.4462455028419, 35.179599537446535 49.45012990060713, 35.17562235034403 49.45409770313167, 35.1683213344885 49.454181004754666))"
881e4572e7fffff,Катеринопіль,"POLYGON ((30.947684607557974 48.96500848145813, 30.944560385057457 48.96094607597844, 30.94880201058491 48.95707541881819, 30.956167420761386 48.95726703192624, 30.959292016162106 48.96132926621596, 30.955050828589457 48.965200058591, 30.947684607557974 48.96500848145813))","POLYGON ((30.947684607557974 48.96500848145813, 30.944560385057457 48.96094607597844, 30.94880201058491 48.95707541881819, 30.956167420761386 48.95726703192624, 30.959292016162106 48.96132926621596, 30.955050828589457 48.965200058591, 30.947684607557974 48.96500848145813))"
881e4572a9fffff,Катеринопіль,"POLYGON ((30.959292016162106 48.96132926621596, 30.956167420761386 48.95726703192624, 30.960408081466397 48.953395853535476, 30.967772899408054 48.95358677431716, 30.97089786732437 48.95764883736587, 30.966657644886713 48.96152015087731, 30.959292016162106 48.96132926621596))","POLYGON ((30.959292016162106 48.96132926621596, 30.956167420761386 48.95726703192624, 30.960408081466397 48.953395853535476, 30.967772899408054 48.95358677431716, 30.97089786732437 48.95764883736587, 30.966657644886713 48.96152015087731, 30.959292016162106 48.96132926621596))"
881e4570c1fffff,Катеринопіль,"POLYGON ((30.97424132337267 48.93384512695424, 30.97111720743754 48.929781798067104, 30.975355323899443 48.925908941776235, 30.98271711799931 48.92609927945376, 30.985841605726492 48.93016243703663, 30.981603927664914 48.9340354282496, 30.97424132337267 48.93384512695424))","POLYGON ((30.97424132337267 48.93384512695424, 30.97111720743754 48.929781798067104, 30.975355323899443 48.925908941776235, 30.98271711799931 48.92609927945376, 30.985841605726492 48.93016243703663, 30.981603927664914 48.9340354282496, 30.97424132337267 48.93384512695424))"
881e75c31bfffff,Квасилів,"POLYGON ((26.231485641286504 50.55791365477434, 26.228530188499114 50.553802191165374, 26.233156001838452 50.55016782106287, 26.240736970728953 50.550644746555705, 26.243692954438295 50.554756063294626, 26.23906743844354 50.55839060141986, 26.231485641286504 50.55791365477434))","POLYGON ((26.231485641286504 50.55791365477434, 26.228530188499114 50.553802191165374, 26.233156001838452 50.55016782106287, 26.240736970728953 50.550644746555705, 26.243692954438295 50.554756063294626, 26.23906743844354 50.55839060141986, 26.231485641286504 50.55791365477434))"
881e75c045fffff,Квасилів,"POLYGON ((26.24536188940898 50.54700976322343, 26.242406136646164 50.54289802239119, 26.24703045815436 50.539262593947626, 26.25461023478638 50.53973873842694, 26.257566517914867 50.543850332319785, 26.252942494153984 50.54748592868178, 26.24536188940898 50.54700976322343))","POLYGON ((26.24536188940898 50.54700976322343, 26.242406136646164 50.54289802239119, 26.24703045815436 50.539262593947626, 26.25461023478638 50.53973873842694, 26.257566517914867 50.543850332319785, 26.252942494153984 50.54748592868178, 26.24536188940898 50.54700976322343))"
881e75c229fffff,Квасилів,"POLYGON ((26.238683950996553 50.5779897467146, 26.235727274296693 50.573879702620744, 26.240353985349905 50.57024605519668, 26.247937075442675 50.57072228380115, 26.25089428315947 50.57483218093905, 26.246267869875002 50.5784659964375, 26.238683950996553 50.5779897467146))","POLYGON ((26.238683950996553 50.5779897467146, 26.235727274296693 50.573879702620744, 26.240353985349905 50.57024605519668, 26.247937075442675 50.57072228380115, 26.25089428315947 50.57483218093905, 26.246267869875002 50.5784659964375, 26.238683950996553 50.5779897467146))"
881e75c225fffff,Квасилів,"POLYGON ((26.22981491408039 50.56565861899399, 26.226859230484223 50.5615475795351, 26.231485641286504 50.55791365477434, 26.23906743844354 50.55839060141986, 26.242023653124544 50.56250149400455, 26.23739753967206 50.56613558682703, 26.22981491408039 50.56565861899399))","POLYGON ((26.22981491408039 50.56565861899399, 26.226859230484223 50.5615475795351, 26.231485641286504 50.55791365477434, 26.23906743844354 50.55839060141986, 26.242023653124544 50.56250149400455, 26.23739753967206 50.56613558682703, 26.22981491408039 50.56565861899399))"
881e692f05fffff,Кегичівка,"POLYGON ((35.78119638832769 49.29265154978644, 35.77785764169544 49.28878066340652, 35.7817816528385 49.284790863818145, 35.78904383085283 49.284671853685346, 35.79238280416286 49.28854255419192, 35.78845937287947 49.29253245070266, 35.78119638832769 49.29265154978644))","POLYGON ((35.78119638832769 49.29265154978644, 35.77785764169544 49.28878066340652, 35.7817816528385 49.284790863818145, 35.78904383085283 49.284671853685346, 35.79238280416286 49.28854255419192, 35.78845937287947 49.29253245070266, 35.78119638832769 49.29265154978644))"
881e6928d7fffff,Кегичівка,"POLYGON ((35.73879272925252 49.27763344280574, 35.73545624822035 49.27376005992631, 35.73938257545746 49.26977064885631, 35.74664480530383 49.26965452340995, 35.749981514250635 49.273527720476245, 35.7460557655352 49.2775172288001, 35.73879272925252 49.27763344280574))","POLYGON ((35.73879272925252 49.27763344280574, 35.73545624822035 49.27376005992631, 35.73938257545746 49.26977064885631, 35.74664480530383 49.26965452340995, 35.749981514250635 49.273527720476245, 35.7460557655352 49.2775172288001, 35.73879272925252 49.27763344280574))"
881e692abbfffff,Кегичівка,"POLYGON ((35.736432052116704 49.30907673795967, 35.73309421596517 49.30520510830487, 35.73702241533277 49.301217096627646, 35.74428787198983 49.30110061720368, 35.74762593632723 49.304972061072654, 35.7436983159206 49.30896017014947, 35.736432052116704 49.30907673795967))","POLYGON ((35.736432052116704 49.30907673795967, 35.73309421596517 49.30520510830487, 35.73702241533277 49.301217096627646, 35.74428787198983 49.30110061720368, 35.74762593632723 49.304972061072654, 35.7436983159206 49.30896017014947, 35.736432052116704 49.30907673795967))"
881e692f2dfffff,Кегичівка,"POLYGON ((35.75999345152078 49.28514518716797, 35.75665583734081 49.28127305238506, 35.760581007199946 49.277283446890195, 35.76784321214699 49.27716587908805, 35.77118105362335 49.28103782802757, 35.76725646295502 49.28502753061065, 35.75999345152078 49.28514518716797))","POLYGON ((35.75999345152078 49.28514518716797, 35.75665583734081 49.28127305238506, 35.760581007199946 49.277283446890195, 35.76784321214699 49.27716587908805, 35.77118105362335 49.28103782802757, 35.76725646295502 49.28502753061065, 35.75999345152078 49.28514518716797))"
881e6928d3fffff,Кегичівка,"POLYGON ((35.74939281322814 49.28138998766963, 35.7460557655352 49.2775172288001, 35.749981514250635 49.273527720476245, 35.757243731901454 49.273410873848945, 35.760581007199946 49.277283446890195, 35.75665583734081 49.28127305238506, 35.74939281322814 49.28138998766963))","POLYGON ((35.74939281322814 49.28138998766963, 35.7460557655352 49.2775172288001, 35.749981514250635 49.273527720476245, 35.757243731901454 49.273410873848945, 35.760581007199946 49.277283446890195, 35.75665583734081 49.28127305238506, 35.74939281322814 49.28138998766963))"
881e6928cbfffff,Кегичівка,"POLYGON ((35.71581704047463 49.29370313048852, 35.712480677859865 49.289829814266426, 35.716409565726906 49.28584164754802, 35.72367423812662 49.28572669952122, 35.72701082947782 49.28959982998123, 35.72308251979177 49.29358809422818, 35.71581704047463 49.29370313048852))","POLYGON ((35.71581704047463 49.29370313048852, 35.712480677859865 49.289829814266426, 35.716409565726906 49.28584164754802, 35.72367423812662 49.28572669952122, 35.72701082947782 49.28959982998123, 35.72308251979177 49.29358809422818, 35.71581704047463 49.29370313048852))"
881e730ea5fffff,Кельменці,"POLYGON ((26.81639363554744 48.48519419459062, 26.813490048855883 48.480977632879494, 26.817954335306606 48.477223724328674, 26.825321907985064 48.47768621927498, 26.828225980582168 48.481902633125586, 26.823761994695438 48.48565669989864, 26.81639363554744 48.48519419459062))","POLYGON ((26.81639363554744 48.48519419459062, 26.813490048855883 48.480977632879494, 26.817954335306606 48.477223724328674, 26.825321907985064 48.47768621927498, 26.828225980582168 48.481902633125586, 26.823761994695438 48.48565669989864, 26.81639363554744 48.48519419459062))"
881e730cc3fffff,Кельменці,"POLYGON ((26.85344362283007 48.46734387412982, 26.850538806274894 48.463127350682306, 26.854999950813898 48.459371304961266, 26.86236561035364 48.45983162470121, 26.865270911574413 48.46404800005466, 26.86081006868996 48.4678042037704, 26.85344362283007 48.46734387412982))","POLYGON ((26.85344362283007 48.46734387412982, 26.850538806274894 48.463127350682306, 26.854999950813898 48.459371304961266, 26.86236561035364 48.45983162470121, 26.865270911574413 48.46404800005466, 26.86081006868996 48.4678042037704, 26.85344362283007 48.46734387412982))"
881e730cc1fffff,Кельменці,"POLYGON ((26.841615096661094 48.470638453099156, 26.838710765136376 48.466421781634146, 26.843172770536892 48.462666309451954, 26.850538806274894 48.463127350682306, 26.85344362283007 48.46734387412982, 26.84898191871694 48.47109950437268, 26.841615096661094 48.470638453099156))","POLYGON ((26.841615096661094 48.470638453099156, 26.838710765136376 48.466421781634146, 26.843172770536892 48.462666309451954, 26.850538806274894 48.463127350682306, 26.85344362283007 48.46734387412982, 26.84898191871694 48.47109950437268, 26.841615096661094 48.470638453099156))"
881e730c03fffff,Кельменці,"POLYGON ((26.785582409389274 48.47115106404425, 26.78268096018367 48.46693284275026, 26.787146146049977 48.46317940908183, 26.794512481796097 48.46364403838562, 26.79741441756532 48.46786211203822, 26.79294953112488 48.47161570403669, 26.785582409389274 48.47115106404425))","POLYGON ((26.785582409389274 48.47115106404425, 26.78268096018367 48.46693284275026, 26.787146146049977 48.46317940908183, 26.794512481796097 48.46364403838562, 26.79741441756532 48.46786211203822, 26.79294953112488 48.47161570403669, 26.785582409389274 48.47115106404425))"
881e638527fffff,Київ,"POLYGON ((30.347019783755723 50.447308420509, 30.343859354613272 50.44331430561663, 30.34822790246661 50.439530809909066, 30.35575644273294 50.4397412840603, 30.358917278960472 50.44373522963051, 30.354549167946626 50.447518870375724, 30.347019783755723 50.447308420509))","POLYGON ((30.347019783755723 50.447308420509, 30.343859354613272 50.44331430561663, 30.34822790246661 50.439530809909066, 30.35575644273294 50.4397412840603, 30.358917278960472 50.44373522963051, 30.354549167946626 50.447518870375724, 30.347019783755723 50.447308420509))"
